,day,notLoginDays,dayVitality,intervalMean,isLoss
0,1.0,4,0.0,12.0,1
1,1.0,4,1.0,18.0,1
2,1.0,4,1.0,0.3,0
3,1.0,4,1.0,4.0,0
4,0.0,6,0.0,0.2222222222222222,1
5,0.0,6,1.0,0.375,1
6,0.0,6,0.0,0.2222222222222222,1
7,0.0,6,0.0,18.0,1
8,0.0,6,0.0,18.0,1
9,0.0,6,0.0,0.0,0
10,0.0,6,0.0,18.0,0
11,0.0,6,0.0,1.2,0
12,0.0,6,0.0,7.0,0
13,1.0,1,0.0,6.5,1
14,1.0,1,0.0,1.6666666666666667,1
15,5.0,1,5.0,0.3333333333333333,0
16,1.0,1,0.0,4.5,0
17,1.0,1,0.0,3.0,1
18,1.0,1,0.0,9.0,1
19,2.0,1,0.0,3.0,1
20,4.0,1,0.0,1.1666666666666667,0
21,4.0,1,3.0,0.5555555555555556,0
22,4.0,1,2.0,0.3333333333333333,0
23,5.0,1,1.0,0.3333333333333333,0
24,4.0,1,1.0,0.6666666666666666,0
25,3.0,1,0.0,1.3333333333333333,1
26,5.0,1,5.0,0.0,0
27,3.0,1,0.0,1.0,0
28,4.0,1,0.0,0.4545454545454545,0
29,5.0,1,5.0,0.0,0
30,3.0,1,0.0,0.6,0
31,4.0,1,1.0,0.4545454545454545,0
32,5.0,1,3.0,0.4545454545454545,0
33,1.0,1,0.0,4.333333333333333,1
34,3.0,1,4.0,0.2307692307692308,0
35,2.0,1,0.0,2.75,0
36,2.0,1,2.0,4.333333333333333,0
37,1.0,1,0.0,6.0,1
38,5.0,1,5.0,0.07142857142857142,0
39,2.0,0,2.0,1.125,0
40,6.0,0,6.0,0.0,0
41,6.0,0,6.0,0.0,0
42,6.0,0,6.0,0.0,0
43,5.0,0,4.0,0.06666666666666668,0
44,6.0,0,6.0,0.0,0
45,6.0,0,6.0,0.0,0
46,6.0,0,6.0,0.0,1
47,6.0,0,6.0,0.0,0
48,6.0,0,6.0,0.0,0
49,6.0,0,6.0,0.0,0
50,6.0,0,6.0,0.0,0
51,6.0,0,6.0,0.0,0
52,6.0,0,6.0,0.0,0
53,6.0,0,6.0,0.0,0
54,6.0,0,6.0,0.0,0
55,6.0,0,6.0,0.0,0
56,6.0,0,6.0,0.13333333333333333,0
57,6.0,0,6.0,0.0,0
58,6.0,0,6.0,0.0,0
59,6.0,0,6.0,0.0,0
60,5.0,0,6.0,0.0625,0
61,6.0,0,6.0,0.0,0
62,6.0,0,6.0,0.0,0
63,3.0,0,3.0,0.5454545454545454,0
64,1.0,0,2.0,4.666666666666667,0
65,6.0,0,6.0,0.0625,0
66,6.0,0,5.0,0.0625,0
67,6.0,0,6.0,0.0,0
68,6.0,0,6.0,0.0625,0
69,6.0,0,6.0,0.0,0
70,6.0,0,6.0,0.0,0
71,6.0,0,6.0,0.0,0
72,6.0,0,6.0,0.0,0
73,2.0,0,1.0,2.5,1
74,6.0,0,6.0,0.0625,0
75,6.0,0,6.0,0.0,0
76,6.0,0,6.0,0.0,0
77,6.0,0,6.0,0.0,0
78,5.0,0,6.0,0.13333333333333333,0
79,6.0,0,6.0,0.0,0
80,6.0,0,6.0,0.0,0
81,6.0,0,6.0,0.0,0
82,6.0,0,6.0,0.0,0
83,6.0,0,6.0,0.06666666666666668,0
84,4.0,0,0.0,0.5,0
85,6.0,0,6.0,0.0,0
86,6.0,0,6.0,0.0,0
87,6.0,0,6.0,0.06666666666666668,0
88,6.0,0,6.0,0.0,0
89,6.0,0,6.0,0.0,0
90,6.0,0,6.0,0.0,0
91,6.0,0,6.0,0.0,0
92,4.0,0,4.0,0.3076923076923077,0
93,6.0,0,6.0,0.0,0
94,6.0,0,6.0,0.0,0
95,6.0,0,6.0,0.2307692307692308,0
96,1.0,0,1.0,18.0,0
97,6.0,0,6.0,0.0625,0
98,1.0,0,1.0,18.0,0
99,6.0,0,6.0,0.0,0
100,6.0,0,6.0,0.0,0
101,6.0,0,6.0,0.0,0
102,6.0,0,6.0,0.0,0
103,5.0,0,0.0,1.1428571428571428,0
104,6.0,0,6.0,0.0,0
105,6.0,0,6.0,0.0,0
106,6.0,0,6.0,0.0,0
107,6.0,0,6.0,0.0,0
108,6.0,0,6.0,0.0,0
109,6.0,0,6.0,0.0,0
110,6.0,0,6.0,0.0,0
111,4.0,0,4.0,1.8,0
112,6.0,0,6.0,0.0,0
113,6.0,0,6.0,0.0,0
114,6.0,0,6.0,0.0,0
115,6.0,0,6.0,0.0,0
116,6.0,0,6.0,0.13333333333333333,0
117,6.0,0,6.0,0.0,0
118,6.0,0,6.0,0.0,0
119,6.0,0,6.0,0.0,0
120,6.0,0,6.0,0.13333333333333333,0
121,6.0,0,6.0,0.0625,0
122,4.0,1,6.0,0.06666666666666668,0
123,6.0,0,6.0,0.0,0
124,6.0,0,6.0,0.0,0
125,6.0,0,6.0,0.0,0
126,6.0,0,6.0,0.0,0
127,6.0,0,5.0,0.0,0
128,6.0,0,6.0,0.0,0
129,6.0,0,6.0,0.0,0
130,6.0,0,6.0,0.0,0
131,6.0,0,6.0,0.0625,0
132,6.0,0,6.0,0.0,0
133,6.0,0,6.0,0.0,0
134,6.0,0,6.0,0.0,0
135,6.0,0,6.0,0.0,0
136,6.0,0,6.0,0.0,0
137,6.0,0,5.0,0.0,0
138,6.0,0,6.0,0.0,0
139,5.0,0,5.0,0.2,0
140,6.0,0,6.0,0.0,0
141,5.0,0,5.0,0.0625,0
142,6.0,0,6.0,0.0,0
143,6.0,0,6.0,0.0,0
144,6.0,0,6.0,0.0,0
145,6.0,0,6.0,0.0,0
146,6.0,0,6.0,0.0,0
147,6.0,0,6.0,0.0,0
148,6.0,0,6.0,0.0,0
149,6.0,0,6.0,0.0,0
150,6.0,0,6.0,0.0,0
151,6.0,0,6.0,0.0,0
152,6.0,0,6.0,0.0,0
153,5.0,0,6.0,0.3076923076923077,0
154,6.0,0,6.0,0.0,0
155,5.0,0,4.0,0.4166666666666667,1
156,6.0,0,6.0,0.0,0
157,6.0,0,6.0,0.0,0
158,6.0,0,6.0,0.0,0
159,6.0,0,6.0,0.0,0
160,6.0,0,6.0,0.0,0
161,5.0,1,6.0,0.0,0
162,6.0,0,6.0,0.0,1
163,5.0,0,2.0,0.0625,0
164,6.0,0,6.0,0.0625,0
165,6.0,0,6.0,0.0,0
166,6.0,0,6.0,0.13333333333333333,0
167,6.0,0,6.0,0.0,0
168,6.0,0,6.0,0.0,0
169,6.0,0,6.0,0.0,0
170,6.0,0,6.0,0.0,0
171,6.0,0,6.0,0.0,0
172,4.0,0,3.0,0.7777777777777778,0
173,6.0,0,6.0,0.0,0
174,6.0,0,6.0,0.0,0
175,6.0,0,6.0,0.0,0
176,6.0,0,6.0,0.0,0
177,6.0,0,6.0,0.0,0
178,6.0,0,6.0,0.0,0
179,6.0,0,6.0,0.0,0
180,6.0,0,6.0,0.0,0
181,6.0,0,6.0,0.0,0
182,6.0,0,6.0,0.0,0
183,6.0,0,5.0,0.0,0
184,6.0,0,6.0,0.0,0
185,6.0,0,6.0,0.0,0
186,6.0,0,6.0,0.0,0
187,6.0,0,6.0,0.0,0
188,6.0,0,6.0,0.0625,0
189,6.0,0,6.0,0.3076923076923077,0
190,6.0,0,6.0,0.0,0
191,6.0,0,6.0,0.0,0
192,6.0,0,6.0,0.0,0
193,4.0,0,4.0,0.3333333333333333,0
194,6.0,0,6.0,0.0,0
195,6.0,0,6.0,0.0,0
196,6.0,0,5.0,0.0,0
197,6.0,0,1.0,0.0,0
198,6.0,0,5.0,0.0,0
199,2.0,0,2.0,0.5454545454545454,0
200,6.0,0,0.0,0.13333333333333333,0
201,2.0,0,0.0,0.6,0
202,4.0,0,0.0,0.13333333333333333,0
203,5.0,0,1.0,0.21428571428571427,0
204,1.0,0,0.0,18.0,1
205,1.0,1,0.0,10.0,1
206,5.0,1,5.0,0.0,0
207,3.0,1,2.0,0.4545454545454545,0
208,5.0,1,5.0,0.3333333333333333,0
209,4.0,1,5.0,1.1428571428571428,0
210,3.0,1,1.0,0.875,0
211,3.0,1,0.0,1.0,0
212,1.0,1,0.0,18.0,1
213,2.0,1,0.0,1.0,1
214,3.0,1,1.0,1.2857142857142858,0
215,3.0,1,1.0,0.4545454545454545,0
216,3.0,1,5.0,0.14285714285714285,0
217,4.0,1,1.0,0.2307692307692308,0
218,5.0,1,4.0,0.0,0
219,3.0,1,0.0,0.7777777777777778,0
220,1.0,1,0.0,3.0,1
221,3.0,1,0.0,1.1428571428571428,0
222,3.0,2,2.0,0.25,0
223,1.0,2,0.0,12.0,1
224,1.0,2,0.0,18.0,1
225,2.0,2,3.0,1.1428571428571428,1
226,3.0,2,0.0,0.5,0
227,1.0,2,0.0,18.0,0
228,1.0,4,1.0,5.0,1
229,1.0,4,0.0,18.0,1
230,1.0,4,1.0,5.5,1
231,1.0,4,0.0,18.0,1
232,1.0,4,0.0,2.0,1
233,2.0,4,0.0,0.4444444444444444,0
234,2.0,4,0.0,0.0,0
235,2.0,4,0.0,1.2,1
236,1.0,4,0.0,11.0,0
237,1.0,4,0.0,12.0,1
238,0.0,6,0.0,18.0,1
239,0.0,6,0.0,1.2,0
240,0.0,6,0.0,18.0,1
241,0.0,6,0.0,4.5,1
242,0.0,6,0.0,2.5,1
243,0.0,6,0.0,18.0,1
244,0.0,6,0.0,0.75,1
245,1.0,2,1.0,6.0,1
246,1.0,2,1.0,18.0,0
247,1.0,2,1.0,18.0,1
248,2.0,2,1.0,2.0,1
249,2.0,2,1.0,2.0,1
250,3.0,2,0.0,1.0,0
251,2.0,2,0.0,1.5,1
252,1.0,2,0.0,18.0,1
253,2.0,2,2.0,0.0,1
254,3.0,2,2.0,1.6666666666666667,0
255,2.0,2,3.0,1.5,1
256,1.0,2,0.0,18.0,1
257,4.0,2,4.0,0.6666666666666666,0
258,1.0,2,0.0,6.5,1
259,2.0,2,2.0,1.0,1
260,1.0,2,0.0,6.5,1
261,1.0,2,2.0,1.5,0
262,1.0,2,0.0,18.0,1
263,1.0,2,0.0,18.0,1
264,1.0,2,0.0,4.0,0
265,1.0,2,1.0,18.0,1
266,2.0,2,0.0,1.5,1
267,4.0,1,1.0,0.875,0
268,5.0,1,5.0,0.06666666666666668,0
269,1.0,1,0.0,18.0,1
270,5.0,1,5.0,0.0,1
271,5.0,1,5.0,0.0,0
272,4.0,1,3.0,0.6,0
273,1.0,1,0.0,5.0,1
274,3.0,1,3.0,0.2307692307692308,0
275,4.0,1,2.0,0.15384615384615385,0
276,1.0,1,0.0,15.0,1
277,3.0,1,0.0,0.7777777777777778,0
278,5.0,1,5.0,0.0,0
279,5.0,1,3.0,0.06666666666666668,0
280,4.0,1,0.0,0.2307692307692308,0
281,2.0,1,1.0,6.0,0
282,1.0,5,0.0,1.2,0
283,1.0,5,0.0,18.0,1
284,1.0,5,0.0,18.0,1
285,1.0,5,0.0,5.0,1
286,1.0,5,1.0,0.0,1
287,1.0,5,0.0,0.42857142857142855,0
288,1.0,5,0.0,0.3333333333333333,0
289,6.0,0,6.0,0.0,0
290,3.0,0,0.0,0.3333333333333333,0
291,4.0,0,2.0,0.13333333333333333,0
292,1.0,0,1.0,18.0,0
293,4.0,0,3.0,0.13333333333333333,0
294,6.0,0,6.0,0.0,0
295,4.0,0,3.0,0.13333333333333333,0
296,5.0,0,0.0,0.0625,0
297,3.0,0,1.0,1.0,0
298,3.0,0,3.0,0.6666666666666666,1
299,1.0,0,1.0,18.0,1
300,6.0,0,6.0,0.0,0
301,1.0,0,0.0,18.0,1
302,1.0,0,0.0,0.7,1
303,6.0,0,6.0,0.0,0
304,6.0,0,6.0,0.0,0
305,6.0,0,6.0,0.0,1
306,6.0,0,5.0,0.21428571428571427,0
307,6.0,0,6.0,0.0,0
308,3.0,0,1.0,2.2,0
309,3.0,0,1.0,0.75,1
310,3.0,0,0.0,1.4285714285714286,0
311,1.0,0,0.0,18.0,1
312,6.0,0,6.0,0.0,0
313,5.0,0,0.0,0.5,0
314,2.0,0,0.0,2.4,0
315,1.0,0,0.0,4.5,0
316,2.0,0,0.0,0.0,1
317,6.0,0,2.0,0.0625,0
318,6.0,0,4.0,0.14285714285714285,0
319,1.0,3,0.0,11.0,1
320,1.0,3,0.0,18.0,0
321,2.0,3,2.0,0.2727272727272727,1
322,1.0,3,1.0,5.0,1
323,1.0,3,0.0,18.0,1
324,1.0,3,0.0,18.0,1
325,1.0,3,0.0,18.0,1
326,1.0,3,1.0,1.8,1
327,2.0,3,2.0,0.2727272727272727,0
328,2.0,3,2.0,0.5,1
329,4.0,0,3.0,0.7,1
330,6.0,0,6.0,0.0625,0
331,1.0,0,1.0,18.0,1
332,5.0,0,3.0,0.21428571428571427,0
333,1.0,0,0.0,12.0,1
334,6.0,0,5.0,0.13333333333333333,0
335,6.0,0,0.0,1.4285714285714286,0
336,6.0,0,0.0,0.0625,0
337,2.0,0,2.0,3.333333333333333,1
338,4.0,0,3.0,0.6666666666666666,1
339,5.0,0,4.0,0.0625,1
340,5.0,0,5.0,0.0625,0
341,3.0,0,3.0,0.21428571428571427,0
342,3.0,0,0.0,1.6666666666666667,0
343,6.0,0,6.0,0.0,1
344,4.0,0,1.0,0.4166666666666667,1
345,6.0,0,6.0,0.0,0
346,4.0,0,0.0,0.8888888888888888,0
347,1.0,0,0.0,5.5,1
348,2.0,0,0.0,2.0,0
349,3.0,0,1.0,0.7,0
350,6.0,0,4.0,0.07142857142857142,0
351,1.0,0,2.0,2.5,1
352,3.0,0,3.0,0.8888888888888888,0
353,6.0,0,6.0,0.0,0
354,1.0,0,1.0,2.2,0
355,6.0,0,0.0,0.0,0
356,4.0,0,3.0,0.6,1
357,3.0,0,0.0,0.3076923076923077,1
358,3.0,0,0.0,0.75,0
359,2.0,0,0.0,4.0,0
360,3.0,0,3.0,1.1428571428571428,0
361,3.0,0,2.0,2.333333333333333,0
362,1.0,0,0.0,18.0,1
363,3.0,0,1.0,2.75,0
364,5.0,0,6.0,0.5454545454545454,0
365,3.0,0,0.0,0.3076923076923077,0
366,5.0,0,1.0,0.4,0
367,3.0,0,0.0,2.333333333333333,0
368,2.0,0,0.0,3.0,0
369,5.0,0,5.0,1.4285714285714286,0
370,5.0,0,0.0,0.7142857142857143,0
371,1.0,0,0.0,18.0,1
372,2.0,0,2.0,0.8333333333333334,0
373,6.0,0,6.0,0.0,0
374,3.0,3,3.0,0.0,0
375,3.0,3,3.0,0.0,1
376,1.0,3,0.0,5.0,1
377,1.0,3,0.0,18.0,1
378,3.0,3,2.0,0.0,1
379,1.0,3,0.0,4.5,1
380,1.0,3,1.0,18.0,0
381,3.0,3,0.0,1.2,0
382,3.0,3,3.0,0.07692307692307693,0
383,3.0,3,0.0,0.16666666666666666,0
384,1.0,3,0.0,0.75,0
385,1.0,3,1.0,18.0,1
386,0.0,6,0.0,0.8,0
387,0.0,6,0.0,1.0,1
388,0.0,6,0.0,0.0,0
389,0.0,6,0.0,3.0,1
390,0.0,6,0.0,0.8333333333333334,0
391,0.0,6,0.0,0.0,1
392,2.0,4,0.0,1.0,1
393,1.0,4,0.0,18.0,1
394,1.0,4,0.0,2.0,0
395,1.0,4,0.0,18.0,0
396,1.0,4,2.0,8.0,1
397,1.0,4,0.0,1.0,0
398,1.0,4,0.0,4.5,0
399,5.0,1,3.0,0.06666666666666668,1
400,5.0,1,0.0,0.0,0
401,1.0,1,0.0,2.5,0
402,2.0,1,1.0,1.6666666666666667,0
403,2.0,1,0.0,2.0,0
404,1.0,1,0.0,2.0,0
405,3.0,1,1.0,1.0,0
406,1.0,2,0.0,5.5,0
407,1.0,2,0.0,18.0,1
408,1.0,2,0.0,5.0,0
409,4.0,2,1.0,0.16666666666666666,0
410,0.0,6,0.0,18.0,0
411,0.0,6,0.0,0.0,1
412,0.0,6,0.0,18.0,1
413,0.0,6,0.0,0.0,0
414,0.0,6,0.0,18.0,1
415,0.0,6,0.0,18.0,0
416,0.0,6,0.0,0.5714285714285714,0
417,1.0,2,0.0,1.1428571428571428,1
418,1.0,2,1.0,2.0,0
419,1.0,2,0.0,3.6666666666666665,1
420,1.0,2,1.0,5.0,0
421,1.0,2,0.0,3.0,0
422,5.0,0,0.0,0.13333333333333333,0
423,6.0,0,5.0,0.0,0
424,1.0,0,1.0,18.0,0
425,2.0,0,0.0,2.0,0
426,6.0,0,6.0,0.0625,0
427,3.0,0,2.0,0.6,0
428,6.0,0,6.0,0.0,0
429,6.0,0,6.0,0.0,0
430,6.0,0,6.0,0.0,1
431,5.0,0,5.0,0.0625,0
432,4.0,0,3.0,0.3076923076923077,0
433,6.0,0,5.0,0.0,0
434,6.0,0,6.0,0.0,1
435,6.0,0,6.0,0.0,0
436,5.0,0,5.0,0.0625,0
437,1.0,0,1.0,18.0,1
438,5.0,0,5.0,0.4166666666666667,0
439,4.0,0,3.0,0.3076923076923077,0
440,2.0,0,0.0,1.0,0
441,1.0,0,0.0,18.0,0
442,6.0,0,6.0,0.0,0
443,1.0,0,1.0,18.0,1
444,5.0,0,3.0,0.13333333333333333,0
445,6.0,0,6.0,0.3076923076923077,0
446,6.0,0,6.0,0.0625,0
447,5.0,0,3.0,0.7,0
448,5.0,0,2.0,0.13333333333333333,0
449,5.0,0,0.0,0.3076923076923077,0
450,5.0,0,6.0,0.0625,0
451,6.0,0,6.0,0.0,0
452,6.0,0,1.0,0.13333333333333333,0
453,6.0,0,6.0,0.0,0
454,2.0,0,2.0,4.0,1
455,6.0,0,6.0,0.0,0
456,5.0,0,2.0,0.8888888888888888,0
457,6.0,0,2.0,0.13333333333333333,0
458,6.0,0,6.0,0.0,0
459,5.0,0,4.0,0.4166666666666667,0
460,1.0,5,1.0,0.09090909090909093,1
461,1.0,5,0.0,1.75,1
462,1.0,5,1.0,5.0,1
463,1.0,5,1.0,18.0,1
464,1.0,5,0.0,18.0,1
465,1.0,5,1.0,9.0,0
466,1.0,2,0.0,3.5,1
467,4.0,2,0.0,0.4444444444444444,0
468,2.0,2,0.0,0.3636363636363637,0
469,3.0,2,0.0,1.3333333333333333,0
470,1.0,2,2.0,0.25,1
471,4.0,2,0.0,0.5,0
472,4.0,2,4.0,0.0,1
473,4.0,2,5.0,0.0,1
474,3.0,2,3.0,0.15384615384615385,0
475,1.0,2,1.0,18.0,1
476,4.0,2,4.0,0.0,0
477,1.0,2,2.0,1.0,0
478,1.0,2,0.0,6.0,1
479,1.0,2,0.0,18.0,1
480,1.0,2,1.0,2.333333333333333,0
481,1.0,2,0.0,18.0,1
482,2.0,2,3.0,0.15384615384615385,0
483,1.0,2,0.0,18.0,1
484,2.0,2,0.0,1.8,0
485,1.0,2,1.0,18.0,1
486,4.0,2,4.0,0.0,0
487,2.0,1,1.0,3.333333333333333,1
488,1.0,1,0.0,6.5,0
489,5.0,1,5.0,0.4545454545454545,0
490,2.0,1,0.0,2.75,0
491,1.0,1,1.0,18.0,1
492,4.0,1,5.0,0.06666666666666668,0
493,4.0,1,4.0,0.75,0
494,4.0,1,1.0,0.25,0
495,4.0,1,2.0,0.4,0
496,4.0,1,2.0,1.2857142857142858,0
497,3.0,1,4.0,1.3333333333333333,0
498,3.0,1,0.0,1.0,1
499,1.0,3,0.0,18.0,1
500,3.0,3,0.0,0.4444444444444444,0
501,1.0,3,1.0,18.0,1
502,2.0,3,0.0,1.0,1
503,2.0,3,0.0,0.5,1
504,1.0,3,0.0,18.0,1
505,1.0,3,0.0,4.5,1
506,3.0,3,2.0,0.0,0
507,2.0,3,1.0,0.8571428571428571,0
508,1.0,2,0.0,0.8571428571428571,1
509,1.0,2,0.0,5.5,0
510,1.0,2,0.0,2.6666666666666665,0
511,1.0,2,1.0,18.0,0
512,1.0,2,0.0,8.0,1
513,1.0,2,0.0,18.0,1
514,3.0,2,3.0,0.0,1
515,2.0,2,1.0,2.75,1
516,1.0,5,1.0,6.0,1
517,1.0,5,1.0,18.0,1
518,1.0,5,1.0,18.0,1
519,1.0,5,1.0,0.3333333333333333,0
520,1.0,5,0.0,2.5,0
521,1.0,5,0.0,2.0,1
522,1.0,5,1.0,18.0,1
523,1.0,5,1.0,0.0,0
524,1.0,5,1.0,4.5,1
525,1.0,5,0.0,18.0,1
526,1.0,5,0.0,5.0,1
527,1.0,5,1.0,18.0,1
528,1.0,5,0.0,18.0,1
529,1.0,5,0.0,0.5,0
530,1.0,5,0.0,1.4,0
531,1.0,5,0.0,3.0,0
532,1.0,5,0.0,1.4,0
533,4.0,2,2.0,0.15384615384615385,0
534,1.0,2,0.0,13.0,1
535,2.0,2,0.0,1.4,0
536,1.0,2,0.0,18.0,1
537,4.0,2,5.0,0.0,1
538,3.0,2,0.0,0.25,0
539,2.0,2,0.0,2.0,1
540,1.0,2,0.0,2.75,1
541,3.0,2,1.0,1.8,0
542,4.0,2,4.0,0.0,1
543,4.0,2,3.0,0.0,1
544,2.0,2,2.0,2.75,0
545,3.0,2,0.0,0.3636363636363637,0
546,1.0,2,0.0,18.0,1
547,3.0,2,3.0,2.0,0
548,3.0,2,0.0,1.1428571428571428,0
549,4.0,2,4.0,0.0,0
550,2.0,2,1.0,1.6,0
551,1.0,2,0.0,11.0,1
552,1.0,2,0.0,4.0,0
553,2.0,2,0.0,6.5,1
554,1.0,1,0.0,8.0,1
555,5.0,1,4.0,0.0,1
556,2.0,1,0.0,1.0,1
557,4.0,1,1.0,0.06666666666666668,0
558,3.0,1,3.0,0.3333333333333333,0
559,5.0,1,5.0,0.06666666666666668,1
560,5.0,1,5.0,0.0,1
561,1.0,1,0.0,8.0,1
562,2.0,1,0.0,2.0,1
563,3.0,1,3.0,0.4545454545454545,0
564,2.0,1,0.0,3.0,0
565,3.0,1,2.0,1.6666666666666667,0
566,6.0,0,6.0,0.0,0
567,2.0,0,0.0,0.0,1
568,6.0,0,5.0,0.0,0
569,5.0,0,3.0,0.5454545454545454,0
570,5.0,0,5.0,0.13333333333333333,0
571,6.0,0,6.0,0.0,0
572,6.0,0,6.0,0.0,0
573,6.0,0,6.0,0.0,0
574,6.0,0,5.0,0.0,0
575,6.0,0,6.0,0.0,0
576,6.0,0,5.0,0.0,0
577,6.0,0,6.0,0.0,0
578,6.0,0,3.0,0.06666666666666668,0
579,6.0,0,6.0,0.0,0
580,6.0,0,6.0,0.0,0
581,6.0,0,6.0,0.0,0
582,6.0,0,6.0,0.0,0
583,6.0,0,5.0,0.0,0
584,6.0,0,6.0,0.0,0
585,3.0,0,4.0,0.21428571428571427,1
586,6.0,0,4.0,0.13333333333333333,0
587,6.0,0,4.0,0.8888888888888888,0
588,5.0,0,5.0,0.0625,0
589,1.0,0,0.0,18.0,0
590,6.0,0,6.0,0.0,0
591,6.0,0,5.0,0.0,0
592,2.0,0,0.0,0.0,1
593,6.0,0,6.0,0.0625,0
594,5.0,0,0.0,0.13333333333333333,0
595,6.0,0,1.0,0.0,0
596,6.0,0,6.0,0.0,0
597,6.0,0,0.0,0.0625,0
598,2.0,0,0.0,2.0,0
599,1.0,0,0.0,18.0,1
600,1.0,0,1.0,18.0,1
601,6.0,0,6.0,0.0,0
602,6.0,0,4.0,0.0,0
603,6.0,0,2.0,0.0,0
604,6.0,0,0.0,0.0,0
605,1.0,0,0.0,7.0,1
606,3.0,0,0.0,0.6666666666666666,0
607,1.0,0,1.0,13.0,1
608,4.0,0,1.0,0.7,0
609,5.0,0,2.0,0.6,0
610,6.0,0,6.0,0.3076923076923077,0
611,6.0,0,5.0,0.0,0
612,6.0,0,4.0,0.0,0
613,3.0,0,3.0,1.2,0
614,6.0,0,6.0,0.0,0
615,6.0,0,6.0,0.0,0
616,5.0,0,1.0,0.14285714285714285,0
617,1.0,3,0.0,1.0,0
618,1.0,3,0.0,18.0,1
619,2.0,3,1.0,3.333333333333333,0
620,1.0,3,0.0,5.5,0
621,1.0,3,1.0,18.0,0
622,1.0,4,0.0,18.0,1
623,2.0,4,1.0,0.2,1
624,1.0,4,1.0,18.0,1
625,1.0,3,1.0,18.0,1
626,3.0,3,3.0,0.0,1
627,2.0,3,0.0,0.3333333333333333,0
628,3.0,3,0.0,0.07692307692307693,0
629,2.0,3,0.0,1.2,1
630,2.0,3,0.0,0.0,1
631,1.0,3,1.0,2.5,1
632,3.0,3,3.0,1.4,1
633,1.0,3,1.0,18.0,1
634,1.0,3,0.0,18.0,1
635,2.0,3,2.0,0.2727272727272727,1
636,1.0,3,0.0,0.2727272727272727,1
637,3.0,3,1.0,0.2727272727272727,1
638,1.0,3,0.0,7.0,0
639,3.0,3,2.0,0.2857142857142857,0
640,1.0,3,0.0,3.6666666666666665,0
641,1.0,3,0.0,18.0,1
642,1.0,3,0.0,7.0,1
643,1.0,3,0.0,18.0,1
644,6.0,0,6.0,0.0,0
645,6.0,0,6.0,0.0,0
646,6.0,0,6.0,0.13333333333333333,0
647,6.0,0,6.0,0.0,0
648,6.0,0,3.0,0.0,0
649,4.0,1,6.0,0.2307692307692308,0
650,6.0,0,6.0,0.0,0
651,3.0,0,1.0,0.7,0
652,6.0,0,6.0,0.0,0
653,6.0,0,6.0,0.0625,0
654,6.0,0,6.0,0.0,0
655,6.0,0,6.0,0.0,0
656,6.0,0,6.0,0.0,0
657,6.0,0,6.0,0.0,0
658,6.0,0,6.0,0.0625,0
659,5.0,0,5.0,0.0625,0
660,6.0,0,6.0,0.0,0
661,6.0,0,6.0,0.0,0
662,6.0,0,6.0,0.0,0
663,6.0,0,6.0,0.0,0
664,3.0,0,2.0,0.8888888888888888,0
665,6.0,0,6.0,0.0,0
666,6.0,0,6.0,0.0,0
667,6.0,0,6.0,0.0,0
668,6.0,0,6.0,0.0,0
669,3.0,0,4.0,0.21428571428571427,0
670,5.0,0,4.0,0.13333333333333333,0
671,5.0,0,5.0,0.21428571428571427,0
672,6.0,0,6.0,0.0,0
673,5.0,0,6.0,0.3636363636363637,0
674,6.0,0,6.0,0.0,0
675,6.0,0,6.0,0.0,0
676,6.0,0,6.0,0.0,0
677,6.0,0,6.0,0.0,0
678,6.0,0,6.0,0.0,0
679,6.0,0,3.0,0.0625,0
680,6.0,0,6.0,0.0,0
681,3.0,0,3.0,3.0,1
682,6.0,0,6.0,0.0,0
683,6.0,0,6.0,0.0,0
684,6.0,0,6.0,0.0,0
685,6.0,0,6.0,0.0,1
686,4.0,0,5.0,0.8571428571428571,0
687,6.0,0,6.0,0.0,0
688,6.0,0,6.0,0.0,0
689,6.0,0,6.0,0.0,0
690,6.0,0,6.0,0.0,0
691,6.0,0,6.0,0.0,0
692,5.0,0,4.0,0.0625,0
693,6.0,0,6.0,0.0,0
694,6.0,0,6.0,0.0,0
695,3.0,0,0.0,0.7,1
696,6.0,0,6.0,0.0,0
697,5.0,0,6.0,0.13333333333333333,0
698,6.0,0,6.0,0.0,0
699,6.0,0,6.0,0.0,0
700,5.0,1,6.0,0.0,0
701,6.0,0,6.0,0.0625,0
702,6.0,0,6.0,0.0,0
703,6.0,0,6.0,0.0,0
704,6.0,0,6.0,0.0,0
705,6.0,0,6.0,0.0,0
706,6.0,0,6.0,0.0,0
707,6.0,0,6.0,0.0,0
708,6.0,0,6.0,0.0,0
709,6.0,0,6.0,0.0,0
710,6.0,0,6.0,0.0,0
711,6.0,0,6.0,0.0,0
712,6.0,0,6.0,0.0,0
713,6.0,0,6.0,0.0,0
714,6.0,0,6.0,0.0,0
715,4.0,1,6.0,0.06666666666666668,0
716,6.0,0,6.0,0.0,0
717,6.0,0,6.0,0.0,0
718,6.0,0,6.0,0.0,0
719,5.0,0,5.0,0.13333333333333333,0
720,6.0,0,6.0,0.0,0
721,6.0,0,6.0,0.0,0
722,6.0,0,6.0,0.0,0
723,6.0,0,6.0,0.0,0
724,4.0,0,4.0,0.7,0
725,6.0,0,6.0,0.5454545454545454,0
726,6.0,0,6.0,0.0,0
727,6.0,0,6.0,0.0,0
